,title,link,link_alternative,link_icon,summary,ondemand,generationdate,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,illuminationazimuthangle,illuminationzenithangle,vegetationpercentage,notvegetatedpercentage,waterpercentage,unclassifiedpercentage,mediumprobacloudspercentage,highprobacloudspercentage,snowicepercentage,cloudcoverpercentage,level1cpdiidentifier,gmlfootprint,footprint,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,datastripidentifier,granuleidentifier,identifier,uuid
97bd5927-6274-4855-86a7-a56925c4e4bf,S2B_MSIL2A_20220319T143729_N0400_R096_T19JCG_20220319T194243,https://apihub.copernicus.eu/apihub/odata/v1/Products('97bd5927-6274-4855-86a7-a56925c4e4bf')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('97bd5927-6274-4855-86a7-a56925c4e4bf')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('97bd5927-6274-4855-86a7-a56925c4e4bf')/Products('Quicklook')/$value,"Date: 2022-03-19T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.10 GB",false,2022-03-19 19:42:43,2022-03-19 14:37:29.024,2022-03-19 14:37:29.024,2022-03-19 23:41:24.857,26291,96,48.7815310866782,41.0584692071312,0.914921,80.613059,0.139323,2.184382,1.627738,1.477294,0.031264,3.6550610000000003,S2B_OPER_MSI_L1C_TL_VGS2_20220319T181921_A026291_T19JCG_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-29.814255053505175,-71.06958 -29.827168444135932,-69.93359 -30.817888497768987,-69.94302 -30.804455181093843,-71.090515 -29.814255053505175,-71.06958</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.94302 -30.817888497768987, -69.93359 -29.827168444135932, -71.06958 -29.814255053505175, -71.090515 -30.804455181093843, -69.94302 -30.817888497768987)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220319T143729_N0400_R096_T19JCG_20220319T194243.SAFE,Multi-Spectral Instrument,MSI,1.10 GB,GS2B_20220319T143729_026291_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20220319T194243_S20220319T144057_N04.00,S2B_OPER_MSI_L2A_TL_VGS2_20220319T194243_A026291_T19JCG_N04.00,S2B_MSIL2A_20220319T143729_N0400_R096_T19JCG_20220319T194243,97bd5927-6274-4855-86a7-a56925c4e4bf
f7b16331-3370-44b6-be3d-109d7be78098,S2B_MSIL2A_20220319T143729_N0400_R096_T19JBF_20220319T194243,https://apihub.copernicus.eu/apihub/odata/v1/Products('f7b16331-3370-44b6-be3d-109d7be78098')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('f7b16331-3370-44b6-be3d-109d7be78098')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('f7b16331-3370-44b6-be3d-109d7be78098')/Products('Quicklook')/$value,"Date: 2022-03-19T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.01 GB",false,2022-03-19 19:42:43,2022-03-19 14:37:29.024,2022-03-19 14:37:29.024,2022-03-19 23:39:37.941,26291,96,49.166625187555,42.2820652496744,0.27844,31.384024,2.028558,0.110631,12.553003,40.298501,0.003229,65.497094,S2B_OPER_MSI_L1C_TL_VGS2_20220319T181921_A026291_T19JBF_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-31.060136206920934,-72.144104 -31.017987865918755,-72.13168 -30.87109273313305,-72.08847 -30.72408010426804,-72.04544 -30.696598370484985,-72.037445 -30.717325330253914,-70.98651 -31.707438890022775,-71.007324 -31.683953701756977,-72.164764 -31.060136206920934,-72.144104</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-71.007324 -31.707438890022775, -70.98651 -30.717325330253914, -72.037445 -30.696598370484985, -72.04544 -30.72408010426804, -72.08847 -30.87109273313305, -72.13168 -31.017987865918755, -72.144104 -31.060136206920934, -72.164764 -31.683953701756977, -71.007324 -31.707438890022775)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220319T143729_N0400_R096_T19JBF_20220319T194243.SAFE,Multi-Spectral Instrument,MSI,1.01 GB,GS2B_20220319T143729_026291_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20220319T194243_S20220319T144057_N04.00,S2B_OPER_MSI_L2A_TL_VGS2_20220319T194243_A026291_T19JBF_N04.00,S2B_MSIL2A_20220319T143729_N0400_R096_T19JBF_20220319T194243,f7b16331-3370-44b6-be3d-109d7be78098
3195bf43-9846-425c-9f31-080abbf64fba,S2B_MSIL2A_20220319T143729_N0400_R096_T19JBG_20220319T194243,https://apihub.copernicus.eu/apihub/odata/v1/Products('3195bf43-9846-425c-9f31-080abbf64fba')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('3195bf43-9846-425c-9f31-080abbf64fba')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('3195bf43-9846-425c-9f31-080abbf64fba')/Products('Quicklook')/$value,"Date: 2022-03-19T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 896.98 MB",false,2022-03-19 19:42:43,2022-03-19 14:37:29.024,2022-03-19 14:37:29.024,2022-03-19 23:29:56.209,26291,96,49.9706765073972,41.7220182162272,1.635382,46.902725,7.766688,0.801611,3.14676,34.338847,0.00865,38.871899,S2B_OPER_MSI_L1C_TL_VGS2_20220319T181921_A026291_T19JBG_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.784809108898074,-72.06323 -30.72408010426804,-72.04544 -30.57700665746112,-72.002625 -30.429897389507456,-71.95993 -30.282724426334017,-71.91736 -30.135520611187573,-71.87494 -29.98834191967964,-71.83264 -29.84124864644308,-71.79025 -29.80024868636907,-71.77847 -29.81580116202728,-70.968445 -30.80606353252509,-70.98834 -30.784809108898074,-72.06323</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-70.98834 -30.80606353252509, -70.968445 -29.81580116202728, -71.77847 -29.80024868636907, -71.79025 -29.84124864644308, -71.83264 -29.98834191967964, -71.87494 -30.135520611187573, -71.91736 -30.282724426334017, -71.95993 -30.429897389507456, -72.002625 -30.57700665746112, -72.04544 -30.72408010426804, -72.06323 -30.784809108898074, -70.98834 -30.80606353252509)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220319T143729_N0400_R096_T19JBG_20220319T194243.SAFE,Multi-Spectral Instrument,MSI,896.98 MB,GS2B_20220319T143729_026291_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20220319T194243_S20220319T144057_N04.00,S2B_OPER_MSI_L2A_TL_VGS2_20220319T194243_A026291_T19JBG_N04.00,S2B_MSIL2A_20220319T143729_N0400_R096_T19JBG_20220319T194243,3195bf43-9846-425c-9f31-080abbf64fba
672ccb51-6719-420a-884c-adcc5a072122,S2B_MSIL2A_20220319T143729_N0400_R096_T19JCF_20220319T194243,https://apihub.copernicus.eu/apihub/odata/v1/Products('672ccb51-6719-420a-884c-adcc5a072122')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('672ccb51-6719-420a-884c-adcc5a072122')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('672ccb51-6719-420a-884c-adcc5a072122')/Products('Quicklook')/$value,"Date: 2022-03-19T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.08 GB",false,2022-03-19 19:42:43,2022-03-19 14:37:29.024,2022-03-19 14:37:29.024,2022-03-19 23:19:47.170,26291,96,47.9606894417676,41.6272632067762,0.51885,73.574144,0.103991,2.952873,5.799563,6.716308,0.193211,14.023493,S2B_OPER_MSI_L1C_TL_VGS2_20220319T181921_A026291_T19JCF_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.715722607161137,-71.08859 -30.72910890902974,-69.94217 -31.719688572333347,-69.95206 -31.70577277981865,-71.11047 -30.715722607161137,-71.08859</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.95206 -31.719688572333347, -69.94217 -30.72910890902974, -71.08859 -30.715722607161137, -71.11047 -31.70577277981865, -69.95206 -31.719688572333347)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220319T143729_N0400_R096_T19JCF_20220319T194243.SAFE,Multi-Spectral Instrument,MSI,1.08 GB,GS2B_20220319T143729_026291_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20220319T194243_S20220319T144057_N04.00,S2B_OPER_MSI_L2A_TL_VGS2_20220319T194243_A026291_T19JCF_N04.00,S2B_MSIL2A_20220319T143729_N0400_R096_T19JCF_20220319T194243,672ccb51-6719-420a-884c-adcc5a072122
ae9f9aba-371b-4ad9-8f21-63b8475aa6bc,S2A_MSIL2A_20220314T143731_N0400_R096_T19JCG_20220314T184626,https://apihub.copernicus.eu/apihub/odata/v1/Products('ae9f9aba-371b-4ad9-8f21-63b8475aa6bc')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('ae9f9aba-371b-4ad9-8f21-63b8475aa6bc')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('ae9f9aba-371b-4ad9-8f21-63b8475aa6bc')/Products('Quicklook')/$value,"Date: 2022-03-14T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.11 GB",false,2022-03-14 18:46:26,2022-03-14 14:37:31.024,2022-03-14 14:37:31.024,2022-03-14 20:57:50.381,35128,96,51.1826406254615,39.7970021197673,0.9405180000000001,87.328219,0.141785,0.128483,0.002671,0.00071,0.0172,0.003451,S2A_OPER_MSI_L1C_TL_VGS1_20220314T180626_A035128_T19JCG_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-29.814255053505175,-71.06958 -29.827168444135932,-69.93359 -30.817888497768987,-69.94302 -30.804455181093843,-71.090515 -29.814255053505175,-71.06958</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.94302 -30.817888497768987, -69.93359 -29.827168444135932, -71.06958 -29.814255053505175, -71.090515 -30.804455181093843, -69.94302 -30.817888497768987)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220314T143731_N0400_R096_T19JCG_20220314T184626.SAFE,Multi-Spectral Instrument,MSI,1.11 GB,GS2A_20220314T143731_035128_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20220314T184626_S20220314T145009_N04.00,S2A_OPER_MSI_L2A_TL_VGS1_20220314T184626_A035128_T19JCG_N04.00,S2A_MSIL2A_20220314T143731_N0400_R096_T19JCG_20220314T184626,ae9f9aba-371b-4ad9-8f21-63b8475aa6bc
a4975057-73a2-4795-af66-f3af1ba44c04,S2A_MSIL2A_20220314T143731_N0400_R096_T19JBG_20220314T184626,https://apihub.copernicus.eu/apihub/odata/v1/Products('a4975057-73a2-4795-af66-f3af1ba44c04')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('a4975057-73a2-4795-af66-f3af1ba44c04')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('a4975057-73a2-4795-af66-f3af1ba44c04')/Products('Quicklook')/$value,"Date: 2022-03-14T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 792.21 MB",false,2022-03-14 18:46:26,2022-03-14 14:37:31.024,2022-03-14 14:37:31.024,2022-03-14 20:56:38.095,35128,96,52.3684544173987,40.4846996528662,0.243569,22.946841,0.154997,0.221335,1.528944,72.22659,0.0,73.756576,S2A_OPER_MSI_L1C_TL_VGS1_20220314T180626_A035128_T19JBG_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.784769146461436,-72.06525 -30.6991628372932,-72.04013 -30.5523029001588,-71.99713 -30.405421225798616,-71.954285 -30.25847515738773,-71.9115 -30.111469418052625,-71.8689 -29.964342444138047,-71.82648 -29.817117629158208,-71.78424 -29.80023041717391,-71.77942 -29.81580116202728,-70.968445 -30.80606353252509,-70.98834 -30.784769146461436,-72.06525</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-70.98834 -30.80606353252509, -70.968445 -29.81580116202728, -71.77942 -29.80023041717391, -71.78424 -29.817117629158208, -71.82648 -29.964342444138047, -71.8689 -30.111469418052625, -71.9115 -30.25847515738773, -71.954285 -30.405421225798616, -71.99713 -30.5523029001588, -72.04013 -30.6991628372932, -72.06525 -30.784769146461436, -70.98834 -30.80606353252509)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220314T143731_N0400_R096_T19JBG_20220314T184626.SAFE,Multi-Spectral Instrument,MSI,792.21 MB,GS2A_20220314T143731_035128_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20220314T184626_S20220314T145009_N04.00,S2A_OPER_MSI_L2A_TL_VGS1_20220314T184626_A035128_T19JBG_N04.00,S2A_MSIL2A_20220314T143731_N0400_R096_T19JBG_20220314T184626,a4975057-73a2-4795-af66-f3af1ba44c04
a12982d3-8a06-424f-a684-3fda484a8b15,S2A_MSIL2A_20220314T143731_N0400_R096_T19JCF_20220314T184626,https://apihub.copernicus.eu/apihub/odata/v1/Products('a12982d3-8a06-424f-a684-3fda484a8b15')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('a12982d3-8a06-424f-a684-3fda484a8b15')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('a12982d3-8a06-424f-a684-3fda484a8b15')/Products('Quicklook')/$value,"Date: 2022-03-14T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.11 GB",false,2022-03-14 18:46:26,2022-03-14 14:37:31.024,2022-03-14 14:37:31.024,2022-03-14 20:56:21.420,35128,96,50.2977865389153,40.3363100009757,0.608167,87.268585,0.112322,0.188583,0.001334,0.000146,0.279034,0.00148,S2A_OPER_MSI_L1C_TL_VGS1_20220314T180626_A035128_T19JCF_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.715722607161137,-71.08859 -30.72910890902974,-69.94217 -31.719688572333347,-69.95206 -31.70577277981865,-71.11047 -30.715722607161137,-71.08859</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.95206 -31.719688572333347, -69.94217 -30.72910890902974, -71.08859 -30.715722607161137, -71.11047 -31.70577277981865, -69.95206 -31.719688572333347)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220314T143731_N0400_R096_T19JCF_20220314T184626.SAFE,Multi-Spectral Instrument,MSI,1.11 GB,GS2A_20220314T143731_035128_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20220314T184626_S20220314T145009_N04.00,S2A_OPER_MSI_L2A_TL_VGS1_20220314T184626_A035128_T19JCF_N04.00,S2A_MSIL2A_20220314T143731_N0400_R096_T19JCF_20220314T184626,a12982d3-8a06-424f-a684-3fda484a8b15
2de2e908-872f-4060-a2d9-d19cc3dd3d14,S2A_MSIL2A_20220314T143731_N0400_R096_T19JBF_20220314T184626,https://apihub.copernicus.eu/apihub/odata/v1/Products('2de2e908-872f-4060-a2d9-d19cc3dd3d14')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('2de2e908-872f-4060-a2d9-d19cc3dd3d14')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('2de2e908-872f-4060-a2d9-d19cc3dd3d14')/Products('Quicklook')/$value,"Date: 2022-03-14T14:37:31.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 961.43 MB",false,2022-03-14 18:46:26,2022-03-14 14:37:31.024,2022-03-14 14:37:31.024,2022-03-14 20:53:53.725,35128,96,51.5028543743839,41.0150569639864,0.126511,33.431894,0.080212,0.071952,1.081721,64.111328,0.0,65.193427,S2A_OPER_MSI_L1C_TL_VGS1_20220314T180626_A035128_T19JBF_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-31.05274450892271,-72.14386 -30.99299306101841,-72.12631 -30.846053068729343,-72.08322 -30.6991628372932,-72.04013 -30.696560579976577,-72.03937 -30.717325330253914,-70.98651 -31.707438890022775,-71.007324 -31.683953701756977,-72.164764 -31.05274450892271,-72.14386</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-71.007324 -31.707438890022775, -70.98651 -30.717325330253914, -72.03937 -30.696560579976577, -72.04013 -30.6991628372932, -72.08322 -30.846053068729343, -72.12631 -30.99299306101841, -72.14386 -31.05274450892271, -72.164764 -31.683953701756977, -71.007324 -31.707438890022775)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220314T143731_N0400_R096_T19JBF_20220314T184626.SAFE,Multi-Spectral Instrument,MSI,961.43 MB,GS2A_20220314T143731_035128_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_VGS1_20220314T184626_S20220314T145009_N04.00,S2A_OPER_MSI_L2A_TL_VGS1_20220314T184626_A035128_T19JBF_N04.00,S2A_MSIL2A_20220314T143731_N0400_R096_T19JBF_20220314T184626,2de2e908-872f-4060-a2d9-d19cc3dd3d14
8f7df55c-252b-47e4-84d6-680460134dc9,S2B_MSIL2A_20220309T143729_N0400_R096_T19JCF_20220309T195804,https://apihub.copernicus.eu/apihub/odata/v1/Products('8f7df55c-252b-47e4-84d6-680460134dc9')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('8f7df55c-252b-47e4-84d6-680460134dc9')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('8f7df55c-252b-47e4-84d6-680460134dc9')/Products('Quicklook')/$value,"Date: 2022-03-09T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.11 GB",false,2022-03-09 19:58:04,2022-03-09 14:37:29.024,2022-03-09 14:37:29.024,2022-03-10 00:21:08.127,26148,96,52.7771884308504,39.1175076275349,0.64453,88.2909,0.108862,0.178214,0.000601,4e-05,0.273324,0.00064,S2B_OPER_MSI_L1C_TL_VGS2_20220309T181853_A026148_T19JCF_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.715722607161137,-71.08859 -30.72910890902974,-69.94217 -31.719688572333347,-69.95206 -31.70577277981865,-71.11047 -30.715722607161137,-71.08859</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.95206 -31.719688572333347, -69.94217 -30.72910890902974, -71.08859 -30.715722607161137, -71.11047 -31.70577277981865, -69.95206 -31.719688572333347)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220309T143729_N0400_R096_T19JCF_20220309T195804.SAFE,Multi-Spectral Instrument,MSI,1.11 GB,GS2B_20220309T143729_026148_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20220309T195804_S20220309T144401_N04.00,S2B_OPER_MSI_L2A_TL_VGS2_20220309T195804_A026148_T19JCF_N04.00,S2B_MSIL2A_20220309T143729_N0400_R096_T19JCF_20220309T195804,8f7df55c-252b-47e4-84d6-680460134dc9
1b667958-bb17-4bdf-a27d-e8e3f2f14736,S2B_MSIL2A_20220309T143729_N0400_R096_T19JCG_20220309T195804,https://apihub.copernicus.eu/apihub/odata/v1/Products('1b667958-bb17-4bdf-a27d-e8e3f2f14736')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('1b667958-bb17-4bdf-a27d-e8e3f2f14736')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('1b667958-bb17-4bdf-a27d-e8e3f2f14736')/Products('Quicklook')/$value,"Date: 2022-03-09T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 1.11 GB",false,2022-03-09 19:58:04,2022-03-09 14:37:29.024,2022-03-09 14:37:29.024,2022-03-10 00:10:01.348,26148,96,53.7281041480359,38.6104272680131,0.9734870000000001,88.298804,0.137239,0.106788,0.0019240000000000001,0.000544,0.018205,0.002468,S2B_OPER_MSI_L1C_TL_VGS2_20220309T181853_A026148_T19JCG_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-29.814255053505175,-71.06958 -29.827168444135932,-69.93359 -30.817888497768987,-69.94302 -30.804455181093843,-71.090515 -29.814255053505175,-71.06958</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-69.94302 -30.817888497768987, -69.93359 -29.827168444135932, -71.06958 -29.814255053505175, -71.090515 -30.804455181093843, -69.94302 -30.817888497768987)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220309T143729_N0400_R096_T19JCG_20220309T195804.SAFE,Multi-Spectral Instrument,MSI,1.11 GB,GS2B_20220309T143729_026148_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20220309T195804_S20220309T144401_N04.00,S2B_OPER_MSI_L2A_TL_VGS2_20220309T195804_A026148_T19JCG_N04.00,S2B_MSIL2A_20220309T143729_N0400_R096_T19JCG_20220309T195804,1b667958-bb17-4bdf-a27d-e8e3f2f14736
54e0fc13-f85e-4685-a4df-4aa62651f820,S2B_MSIL2A_20220309T143729_N0400_R096_T19JBG_20220309T195804,https://apihub.copernicus.eu/apihub/odata/v1/Products('54e0fc13-f85e-4685-a4df-4aa62651f820')/$value,https://apihub.copernicus.eu/apihub/odata/v1/Products('54e0fc13-f85e-4685-a4df-4aa62651f820')/,https://apihub.copernicus.eu/apihub/odata/v1/Products('54e0fc13-f85e-4685-a4df-4aa62651f820')/Products('Quicklook')/$value,"Date: 2022-03-09T14:37:29.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 833.66 MB",false,2022-03-09 19:58:04,2022-03-09 14:37:29.024,2022-03-09 14:37:29.024,2022-03-10 00:03:51.175,26148,96,54.9039394194968,39.3223463970023,1.790267,54.548919,40.583649,0.048999,0.006912,0.0006,0.004264,0.011027,S2B_OPER_MSI_L1C_TL_VGS2_20220309T181853_A026148_T19JBG_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>-30.78477984560668,-72.0647 -30.6522688882829,-72.02612 -30.505143858630856,-71.98343 -30.3580688672294,-71.940704 -30.21108159563989,-71.89804 -30.064085755581125,-71.85547 -29.917058324937003,-71.81302 -29.800231431423047,-71.77936 -29.81580116202728,-70.968445 -30.80606353252509,-70.98834 -30.78477984560668,-72.0647</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-70.98834 -30.80606353252509, -70.968445 -29.81580116202728, -71.77936 -29.800231431423047, -71.81302 -29.917058324937003, -71.85547 -30.064085755581125, -71.89804 -30.21108159563989, -71.940704 -30.3580688672294, -71.98343 -30.505143858630856, -72.02612 -30.6522688882829, -72.0647 -30.78477984560668, -70.98834 -30.80606353252509)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220309T143729_N0400_R096_T19JBG_20220309T195804.SAFE,Multi-Spectral Instrument,MSI,833.66 MB,GS2B_20220309T143729_026148_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_VGS2_20220309T195804_S20220309T144401_N04.00,S2B_OPER_MSI_L2A_TL_VGS2_20220309T195804_A026148_T19JBG_N04.00,S2B_MSIL2A_20220309T143729_N0400_R096_T19JBG_20220309T195804,54e0fc13-f85e-4685-a4df-4aa62651f820
